# BUSCO version is: 4.0.5 
# The lineage dataset is: cyanobacteria_odb10 (Creation date: 2019-04-24, number of species: 140, number of BUSCOs: 773)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
28993at1117	Complete	Anabaena_cylindrica_PCC_7122_398	493821	494432	171.0	118	https://www.orthodb.org/v10?query=28993at1117	chorismate lyase
29337at1117	Complete	Anabaena_cylindrica_PCC_7122_3382	3849402	3850484	337.2	263	https://www.orthodb.org/v10?query=29337at1117	glycosyl transferase
29399at1117	Complete	Anabaena_cylindrica_PCC_7122_3941	4470352	4470900	316.9	154	https://www.orthodb.org/v10?query=29399at1117	Ribosomal protein L5
29436at1117	Complete	Anabaena_cylindrica_PCC_7122_5301	5987483	5988178	285.3	187	https://www.orthodb.org/v10?query=29436at1117	K+ transport system, NAD-binding component
29536at1117	Complete	Anabaena_cylindrica_PCC_7122_4119	4629842	4630477	203.5	158	https://www.orthodb.org/v10?query=29536at1117	tRNA (guanine-N(7)-)-methyltransferase
29586at1117	Complete	Anabaena_cylindrica_PCC_7122_5346	6049674	6050309	204.5	151	https://www.orthodb.org/v10?query=29586at1117	imidazole glycerol phosphate synthase subunit HisH
29674at1117	Complete	Anabaena_cylindrica_PCC_7122_4758	5371555	5373039	460.5	359	https://www.orthodb.org/v10?query=29674at1117	NADH
29689at1117	Complete	Anabaena_cylindrica_PCC_7122_4454	5024927	5025610	323.9	190	https://www.orthodb.org/v10?query=29689at1117	magnesium protoporphyrin IX methyltransferase
29758at1117	Complete	Anabaena_cylindrica_PCC_7122_3549	4029556	4030812	366.0	312	https://www.orthodb.org/v10?query=29758at1117	carbohydrate kinase
29828at1117	Complete	Anabaena_cylindrica_PCC_7122_1048	1239563	1240096	281.2	154	https://www.orthodb.org/v10?query=29828at1117	translation initiation factor IF-3
29832at1117	Complete	Anabaena_cylindrica_PCC_7122_357	436782	437408	152.9	138	https://www.orthodb.org/v10?query=29832at1117	serine esterase
30065at1117	Complete	Anabaena_cylindrica_PCC_7122_300	365324	366163	267.3	186	https://www.orthodb.org/v10?query=30065at1117	TlyA family rRNA (cytidine-2'-O)-methyltransferase
30095at1117	Complete	Anabaena_cylindrica_PCC_7122_5204	5875839	5876477	264.5	178	https://www.orthodb.org/v10?query=30095at1117	1-acyl-sn-glycerol-3-phosphate acyltransferase
30163at1117	Complete	Anabaena_cylindrica_PCC_7122_3036	3447195	3447941	251.9	182	https://www.orthodb.org/v10?query=30163at1117	Orotidine 5'-phosphate decarboxylase
30222at1117	Complete	Anabaena_cylindrica_PCC_7122_559	680562	681170	257.8	159	https://www.orthodb.org/v10?query=30222at1117	guanylate kinase
30553at1117	Complete	Anabaena_cylindrica_PCC_7122_3977	4504283	4505047	314.0	201	https://www.orthodb.org/v10?query=30553at1117	phosphoribosylaminoimidazolesuccinocarboxamide synthase
30599at1117	Complete	Anabaena_cylindrica_PCC_7122_3557	4035491	4035994	227.9	141	https://www.orthodb.org/v10?query=30599at1117	DNA recombination-mediator protein A
30634at1117	Complete	Anabaena_cylindrica_PCC_7122_2488	2821457	2822104	329.0	189	https://www.orthodb.org/v10?query=30634at1117	ATP-dependent protease
30677at1117	Complete	Anabaena_cylindrica_PCC_7122_1546	1791213	1791776	251.6	154	https://www.orthodb.org/v10?query=30677at1117	peptide deformylase
30765at1117	Complete	Anabaena_cylindrica_PCC_7122_5308	5994381	5994983	182.4	148	https://www.orthodb.org/v10?query=30765at1117	dephospho-CoA kinase
30778at1117	Complete	Anabaena_cylindrica_PCC_7122_771	937260	937757	217.4	127	https://www.orthodb.org/v10?query=30778at1117	HNH endonuclease
30851at1117	Complete	Anabaena_cylindrica_PCC_7122_3216	3669261	3669782	273.0	157	https://www.orthodb.org/v10?query=30851at1117	Photosystem I assembly protein Ycf3
30950at1117	Complete	Anabaena_cylindrica_PCC_7122_5166	5832623	5833132	226.7	142	https://www.orthodb.org/v10?query=30950at1117	recombination protein RecR
31029at1117	Complete	Anabaena_cylindrica_PCC_7122_4785	5401575	5402324	120.7	162	https://www.orthodb.org/v10?query=31029at1117	precorrin-6A reductase
31165at1117	Complete	Anabaena_cylindrica_PCC_7122_3369	3831969	3832754	180.0	169	https://www.orthodb.org/v10?query=31165at1117	haloacid dehalogenase
31318at1117	Complete	Anabaena_cylindrica_PCC_7122_2720	3092145	3093035	336.8	229	https://www.orthodb.org/v10?query=31318at1117	tRNA dimethylallyltransferase
31356at1117	Complete	Anabaena_cylindrica_PCC_7122_2354	2651376	2652014	278.6	170	https://www.orthodb.org/v10?query=31356at1117	microcompartments protein
31396at1117	Complete	Anabaena_cylindrica_PCC_7122_5077	5724513	5725037	187.5	143	https://www.orthodb.org/v10?query=31396at1117	Tetratricopeptide repeat protein
31453at1117	Complete	Anabaena_cylindrica_PCC_7122_4434	5003912	5004361	117.2	90	https://www.orthodb.org/v10?query=31453at1117	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
31454at1117	Complete	Anabaena_cylindrica_PCC_7122_5012	5661564	5662112	149.3	132	https://www.orthodb.org/v10?query=31454at1117	adenosylcobinamide kinase/adenosylcobinamide phosphate guanyltransferase
31467at1117	Complete	Anabaena_cylindrica_PCC_7122_1421	1661556	1662140	157.7	133	https://www.orthodb.org/v10?query=31467at1117	translation factor Sua5
31590at1117	Complete	Anabaena_cylindrica_PCC_7122_4398	4950165	4950713	211.0	141	https://www.orthodb.org/v10?query=31590at1117	NUDIX hydrolase
31595at1117	Complete	Anabaena_cylindrica_PCC_7122_2963	3373701	3374150	250.3	129	https://www.orthodb.org/v10?query=31595at1117	Nucleoside diphosphate kinase
31599at1117	Complete	Anabaena_cylindrica_PCC_7122_4738	5355343	5355978	266.3	151	https://www.orthodb.org/v10?query=31599at1117	Ribosome hibernation promoting factor
31613at1117	Complete	Anabaena_cylindrica_PCC_7122_2746	3127218	3127982	270.4	185	https://www.orthodb.org/v10?query=31613at1117	UDP-N-acetyl-D-mannosaminuronic acid transferase
31904at1117	Complete	Anabaena_cylindrica_PCC_7122_4964	5599535	5600167	307.6	174	https://www.orthodb.org/v10?query=31904at1117	ATP phosphoribosyltransferase
31974at1117	Complete	Anabaena_cylindrica_PCC_7122_2459	2785080	2785565	219.7	136	https://www.orthodb.org/v10?query=31974at1117	tRNA-specific adenosine deaminase
31977at1117	Complete	Anabaena_cylindrica_PCC_7122_702	834617	835252	207.0	149	https://www.orthodb.org/v10?query=31977at1117	orotate phosphoribosyltransferase
32254at1117	Complete	Anabaena_cylindrica_PCC_7122_411	505516	506064	257.0	146	https://www.orthodb.org/v10?query=32254at1117	Ribosome-recycling factor
32271at1117	Complete	Anabaena_cylindrica_PCC_7122_705	837173	837655	275.3	144	https://www.orthodb.org/v10?query=32271at1117	Cytochrome b6-f complex subunit 4
32302at1117	Complete	Anabaena_cylindrica_PCC_7122_3704	4219443	4220015	165.1	134	https://www.orthodb.org/v10?query=32302at1117	Protein of unknown function DUF3727
32345at1117	Complete	Anabaena_cylindrica_PCC_7122_4060	4570580	4571224	332.9	180	https://www.orthodb.org/v10?query=32345at1117	membrane protein
32393at1117	Complete	Anabaena_cylindrica_PCC_7122_3219	3673743	3674198	185.8	122	https://www.orthodb.org/v10?query=32393at1117	tRNA methyltransferase
32464at1117	Complete	Anabaena_cylindrica_PCC_7122_420	515671	516375	207.3	158	https://www.orthodb.org/v10?query=32464at1117	phosphatidate cytidylyltransferase
32514at1117	Complete	Anabaena_cylindrica_PCC_7122_5345	6049059	6049619	189.3	124	https://www.orthodb.org/v10?query=32514at1117	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
32558at1117	Complete	Anabaena_cylindrica_PCC_7122_871	1043329	1043970	192.2	167	https://www.orthodb.org/v10?query=32558at1117	Transcription antitermination protein NusB
32573at1117	Complete	Anabaena_cylindrica_PCC_7122_3571	4052062	4053024	325.6	236	https://www.orthodb.org/v10?query=32573at1117	cobalamin biosynthesis protein
32625at1117	Complete	Anabaena_cylindrica_PCC_7122_2342	2640433	2640870	192.1	122	https://www.orthodb.org/v10?query=32625at1117	membrane protein
32626at1117	Complete	Anabaena_cylindrica_PCC_7122_3381	3848817	3849257	142.5	94	https://www.orthodb.org/v10?query=32626at1117	secondary thiamine-phosphate synthase enzyme
32813at1117	Complete	Anabaena_cylindrica_PCC_7122_3935	4467743	4468492	362.2	208	https://www.orthodb.org/v10?query=32813at1117	K Homology domain
32944at1117	Complete	Anabaena_cylindrica_PCC_7122_5160	5823589	5824215	180.6	157	https://www.orthodb.org/v10?query=32944at1117	precorrin-8X methylmutase
32952at1117	Complete	Anabaena_cylindrica_PCC_7122_4451	5021975	5022493	246.8	141	https://www.orthodb.org/v10?query=32952at1117	5-(carboxyamino)imidazole ribonucleotide mutase
32959at1117	Complete	Anabaena_cylindrica_PCC_7122_556	679150	679644	148.5	126	https://www.orthodb.org/v10?query=32959at1117	Photosystem I reaction centre subunit III
32975at1117	Complete	Anabaena_cylindrica_PCC_7122_256	314507	314986	195.5	130	https://www.orthodb.org/v10?query=32975at1117	Protein tyrosine phosphatase
32978at1117	Complete	Anabaena_cylindrica_PCC_7122_2618	2983400	2984029	270.2	157	https://www.orthodb.org/v10?query=32978at1117	Transcription termination/antitermination protein NusG
33045at1117	Complete	Anabaena_cylindrica_PCC_7122_1975	2257011	2258549	348.9	348	https://www.orthodb.org/v10?query=33045at1117	apolipoprotein N-acyltransferase
33054at1117	Complete	Anabaena_cylindrica_PCC_7122_3762	4291335	4292042	199.4	176	https://www.orthodb.org/v10?query=33054at1117	Protein Thf1
33140at1117	Complete	Anabaena_cylindrica_PCC_7122_4736	5354043	5354732	246.3	148	https://www.orthodb.org/v10?query=33140at1117	Octanoyltransferase
33202at1117	Complete	Anabaena_cylindrica_PCC_7122_1755	2010676	2011227	152.8	143	https://www.orthodb.org/v10?query=33202at1117	ATP synthase subunit b
33214at1117	Complete	Anabaena_cylindrica_PCC_7122_1756	2011224	2011778	208.3	159	https://www.orthodb.org/v10?query=33214at1117	ATP synthase subunit delta
33523at1117	Complete	Anabaena_cylindrica_PCC_7122_3825	4361920	4362864	383.1	281	https://www.orthodb.org/v10?query=33523at1117	Elongation factor Ts
33586at1117	Complete	Anabaena_cylindrica_PCC_7122_1423	1663014	1663481	130.2	97	https://www.orthodb.org/v10?query=33586at1117	N-acetyltransferase
33743at1117	Complete	Anabaena_cylindrica_PCC_7122_5498	6247089	6247607	180.9	139	https://www.orthodb.org/v10?query=33743at1117	adenine phosphoribosyltransferase
33796at1117	Complete	Anabaena_cylindrica_PCC_7122_528	647576	647875	171.1	90	https://www.orthodb.org/v10?query=33796at1117	Probable 30S ribosomal protein PSRP-3
33804at1117	Complete	Anabaena_cylindrica_PCC_7122_552	674549	675076	257.9	146	https://www.orthodb.org/v10?query=33804at1117	N-acetyltransferase
33812at1117	Complete	Anabaena_cylindrica_PCC_7122_4799	5415109	5415669	247.6	139	https://www.orthodb.org/v10?query=33812at1117	6,7-dimethyl-8-ribityllumazine synthase
33882at1117	Complete	Anabaena_cylindrica_PCC_7122_1393	1638157	1639647	304.9	282	https://www.orthodb.org/v10?query=33882at1117	histidine kinase
34090at1117	Complete	Anabaena_cylindrica_PCC_7122_459	569286	569963	272.2	167	https://www.orthodb.org/v10?query=34090at1117	cob(I)yrinic acid a,c-diamide adenosyltransferase
34113at1117	Complete	Anabaena_cylindrica_PCC_7122_5430	6139211	6139843	197.7	162	https://www.orthodb.org/v10?query=34113at1117	Thymidylate kinase
34219at1117	Complete	Anabaena_cylindrica_PCC_7122_3711	4226546	4227427	339.5	224	https://www.orthodb.org/v10?query=34219at1117	4-hydroxybenzoate octaprenyltransferase
34223at1117	Complete	Anabaena_cylindrica_PCC_7122_4504	5081847	5082392	179.0	136	https://www.orthodb.org/v10?query=34223at1117	photosystem II oxygen evolving complex protein PsbP
34303at1117	Complete	Anabaena_cylindrica_PCC_7122_2473	2804195	2804755	207.8	151	https://www.orthodb.org/v10?query=34303at1117	Uncharacterized conserved membrane protein
34306at1117	Complete	Anabaena_cylindrica_PCC_7122_4523	5102529	5103206	233.7	158	https://www.orthodb.org/v10?query=34306at1117	phosphoribosylglycinamide formyltransferase
34424at1117	Complete	Anabaena_cylindrica_PCC_7122_3572	4053239	4053778	254.2	154	https://www.orthodb.org/v10?query=34424at1117	Bifunctional protein PyrR
34461at1117	Complete	Anabaena_cylindrica_PCC_7122_3703	4218543	4219082	171.9	124	https://www.orthodb.org/v10?query=34461at1117	hydrolase
34472at1117	Complete	Anabaena_cylindrica_PCC_7122_4806	5425242	5426081	268.4	219	https://www.orthodb.org/v10?query=34472at1117	Prephenate dehydrogenase
34518at1117	Complete	Anabaena_cylindrica_PCC_7122_2826	3215523	3215909	188.6	111	https://www.orthodb.org/v10?query=34518at1117	ribonuclease P
34610at1117	Complete	Anabaena_cylindrica_PCC_7122_3955	4479627	4480082	244.8	123	https://www.orthodb.org/v10?query=34610at1117	50S ribosomal protein L13
34676at1117	Complete	Anabaena_cylindrica_PCC_7122_821	989212	989712	151.2	126	https://www.orthodb.org/v10?query=34676at1117	Crossover junction endodeoxyribonuclease RuvC
34685at1117	Complete	Anabaena_cylindrica_PCC_7122_972	1148449	1148901	212.2	125	https://www.orthodb.org/v10?query=34685at1117	Protein of unknown function DUF3531
34783at1117	Complete	Anabaena_cylindrica_PCC_7122_3431	3902629	3903159	207.7	144	https://www.orthodb.org/v10?query=34783at1117	Peptidyl-prolyl cis-trans isomerase
34863at1117	Complete	Anabaena_cylindrica_PCC_7122_1051	1242111	1242629	234.3	141	https://www.orthodb.org/v10?query=34863at1117	acetolactate synthase small subunit
34981at1117	Complete	Anabaena_cylindrica_PCC_7122_4880	5504141	5504899	288.7	200	https://www.orthodb.org/v10?query=34981at1117	HEAT repeat-containing protein
35004at1117	Missing
35097at1117	Complete	Anabaena_cylindrica_PCC_7122_1979	2260333	2260860	244.1	142	https://www.orthodb.org/v10?query=35097at1117	NAD(P)H-quinone oxidoreductase subunit J
35110at1117	Complete	Anabaena_cylindrica_PCC_7122_2617	2982968	2983393	213.4	122	https://www.orthodb.org/v10?query=35110at1117	50S ribosomal protein L11
35144at1117	Complete	Anabaena_cylindrica_PCC_7122_2465	2797228	2797809	215.5	135	https://www.orthodb.org/v10?query=35144at1117	Tetratricopeptide-like helical domain superfamily
35175at1117	Complete	Anabaena_cylindrica_PCC_7122_3974	4500020	4500535	218.3	124	https://www.orthodb.org/v10?query=35175at1117	beta-hydroxyacyl-ACP dehydratase
35325at1117	Complete	Anabaena_cylindrica_PCC_7122_4448	5017134	5017772	166.2	152	https://www.orthodb.org/v10?query=35325at1117	Holliday junction DNA helicase RuvA
35398at1117	Complete	Anabaena_cylindrica_PCC_7122_5597	6354728	6355114	140.3	102	https://www.orthodb.org/v10?query=35398at1117	Uncharacterised protein family Ycf35
35402at1117	Complete	Anabaena_cylindrica_PCC_7122_2765	3150621	3151055	215.8	114	https://www.orthodb.org/v10?query=35402at1117	lactoylglutathione lyase
35430at1117	Complete	Anabaena_cylindrica_PCC_7122_2714	3087759	3088799	181.9	143	https://www.orthodb.org/v10?query=35430at1117	Glr0758 protein
35445at1117	Complete	Anabaena_cylindrica_PCC_7122_3705	4220147	4220620	163.5	117	https://www.orthodb.org/v10?query=35445at1117	Putative pre-16S rRNA nuclease
35496at1117	Complete	Anabaena_cylindrica_PCC_7122_5098	5752092	5752442	139.8	96	https://www.orthodb.org/v10?query=35496at1117	zinc/iron-chelating domain-containing protein
35501at1117	Complete	Anabaena_cylindrica_PCC_7122_3259	3720424	3720879	211.1	127	https://www.orthodb.org/v10?query=35501at1117	membrane protein
35541at1117	Complete	Anabaena_cylindrica_PCC_7122_1872	2120509	2121000	198.1	129	https://www.orthodb.org/v10?query=35541at1117	Cytochrome c-550
35560at1117	Complete	Anabaena_cylindrica_PCC_7122_1559	1804074	1804619	199.0	167	https://www.orthodb.org/v10?query=35560at1117	RNA-binding protein
35571at1117	Complete	Anabaena_cylindrica_PCC_7122_3956	4480082	4480498	192.2	112	https://www.orthodb.org/v10?query=35571at1117	30S ribosomal protein S9
35635at1117	Complete	Anabaena_cylindrica_PCC_7122_2509	2849233	2849730	187.8	123	https://www.orthodb.org/v10?query=35635at1117	thioesterase
35641at1117	Complete	Anabaena_cylindrica_PCC_7122_2580	2935802	2936371	278.2	167	https://www.orthodb.org/v10?query=35641at1117	Photosystem I assembly protein Ycf4
35657at1117	Complete	Anabaena_cylindrica_PCC_7122_2486	2819609	2820196	148.8	134	https://www.orthodb.org/v10?query=35657at1117	Protein of unknown function DUF1997
35733at1117	Complete	Anabaena_cylindrica_PCC_7122_574	701294	702079	300.0	221	https://www.orthodb.org/v10?query=35733at1117	rod shape-determining protein MreC
35875at1117	Complete	Anabaena_cylindrica_PCC_7122_3652	4156105	4156587	128.7	98	https://www.orthodb.org/v10?query=35875at1117	Mini-ribonuclease 3
35880at1117	Complete	Anabaena_cylindrica_PCC_7122_4321	4862924	4863460	222.1	152	https://www.orthodb.org/v10?query=35880at1117	Ribosomal-protein-alanine acetyltransferase
35902at1117	Complete	Anabaena_cylindrica_PCC_7122_122	138683	139513	332.3	233	https://www.orthodb.org/v10?query=35902at1117	photosystem II manganese-stabilizing polypeptide
35978at1117	Complete	Anabaena_cylindrica_PCC_7122_5037	5687852	5689396	171.0	277	https://www.orthodb.org/v10?query=35978at1117	MCE family protein
35988at1117	Complete	Anabaena_cylindrica_PCC_7122_2337	2635088	2635507	183.7	119	https://www.orthodb.org/v10?query=35988at1117	TPR repeat-containing protein
36050at1117	Complete	Anabaena_cylindrica_PCC_7122_774	940052	940441	145.1	95	https://www.orthodb.org/v10?query=36050at1117	glycine cleavage system protein H
36111at1117	Complete	Anabaena_cylindrica_PCC_7122_1902	2161551	2162282	159.5	180	https://www.orthodb.org/v10?query=36111at1117	Cobalamin (Vitamin B12) biosynthesis CbiX protein
36320at1117	Complete	Anabaena_cylindrica_PCC_7122_2419	2743497	2744141	219.7	153	https://www.orthodb.org/v10?query=36320at1117	Peptidyl-tRNA hydrolase
36478at1117	Complete	Anabaena_cylindrica_PCC_7122_3936	4468555	4468980	223.5	121	https://www.orthodb.org/v10?query=36478at1117	50S ribosomal protein L16
36633at1117	Complete	Anabaena_cylindrica_PCC_7122_1479	1720838	1721569	217.6	159	https://www.orthodb.org/v10?query=36633at1117	ribosome maturation factor RimM
36657at1117	Complete	Anabaena_cylindrica_PCC_7122_254	312606	313073	252.9	140	https://www.orthodb.org/v10?query=36657at1117	SsrA-binding protein
36668at1117	Complete	Anabaena_cylindrica_PCC_7122_2492	2826246	2826716	270.3	142	https://www.orthodb.org/v10?query=36668at1117	30S ribosomal protein S7
36928at1117	Complete	Anabaena_cylindrica_PCC_7122_1823	2069186	2070010	155.8	145	https://www.orthodb.org/v10?query=36928at1117	biotin--
36999at1117	Complete	Anabaena_cylindrica_PCC_7122_1988	2272707	2273051	136.6	85	https://www.orthodb.org/v10?query=36999at1117	rubredoxin
37013at1117	Complete	Anabaena_cylindrica_PCC_7122_4203	4726820	4727377	211.9	135	https://www.orthodb.org/v10?query=37013at1117	peroxiredoxin
37146at1117	Complete	Anabaena_cylindrica_PCC_7122_4545	5131726	5132157	159.5	120	https://www.orthodb.org/v10?query=37146at1117	Gll0144 protein
37179at1117	Complete	Anabaena_cylindrica_PCC_7122_806	968191	968574	146.2	98	https://www.orthodb.org/v10?query=37179at1117	dihydropteroate synthase-related enzyme
37295at1117	Complete	Anabaena_cylindrica_PCC_7122_1614	1858576	1858941	126.8	98	https://www.orthodb.org/v10?query=37295at1117	ssDNA-binding transcriptional regulator
37545at1117	Complete	Anabaena_cylindrica_PCC_7122_1623	1866437	1866961	144.8	130	https://www.orthodb.org/v10?query=37545at1117	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
37566at1117	Complete	Anabaena_cylindrica_PCC_7122_3942	4470922	4471323	173.3	106	https://www.orthodb.org/v10?query=37566at1117	30S ribosomal protein S8
37581at1117	Complete	Anabaena_cylindrica_PCC_7122_2849	3241294	3241755	161.6	117	https://www.orthodb.org/v10?query=37581at1117	Ribosome maturation factor RimP
37602at1117	Complete	Anabaena_cylindrica_PCC_7122_3943	4471417	4471965	211.4	141	https://www.orthodb.org/v10?query=37602at1117	50S ribosomal protein L6
37727at1117	Complete	Anabaena_cylindrica_PCC_7122_4403	4957362	4957772	147.0	121	https://www.orthodb.org/v10?query=37727at1117	Protein of unknown function DUF3110
37925at1117	Complete	Anabaena_cylindrica_PCC_7122_2485	2818909	2819586	171.8	138	https://www.orthodb.org/v10?query=37925at1117	ribonuclease HII
37982at1117	Complete	Anabaena_cylindrica_PCC_7122_1652	1902552	1902869	159.6	82	https://www.orthodb.org/v10?query=37982at1117	Protein of unknown function DUF3155
37983at1117	Complete	Anabaena_cylindrica_PCC_7122_3940	4469880	4470227	151.8	90	https://www.orthodb.org/v10?query=37983at1117	50S ribosomal protein L24
37985at1117	Complete	Anabaena_cylindrica_PCC_7122_1754	2010073	2010564	162.5	128	https://www.orthodb.org/v10?query=37985at1117	ATP synthase subunit b'
37990at1117	Complete	Anabaena_cylindrica_PCC_7122_2051	2337509	2338051	193.5	129	https://www.orthodb.org/v10?query=37990at1117	SMC-Scp complex subunit ScpB
38015at1117	Complete	Anabaena_cylindrica_PCC_7122_2726	3103635	3104537	153.0	183	https://www.orthodb.org/v10?query=38015at1117	cytochrome c biogenesis factor
38096at1117	Complete	Anabaena_cylindrica_PCC_7122_4397	4949527	4950108	106.8	96	https://www.orthodb.org/v10?query=38096at1117	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
38157at1117	Complete	Anabaena_cylindrica_PCC_7122_3951	4476575	4476970	228.4	115	https://www.orthodb.org/v10?query=38157at1117	30S ribosomal protein S11
38241at1117	Complete	Anabaena_cylindrica_PCC_7122_3351	3806524	3806838	177.4	85	https://www.orthodb.org/v10?query=38241at1117	circadian clock protein KaiB
38253at1117	Complete	Anabaena_cylindrica_PCC_7122_5571	6322787	6323236	138.0	102	https://www.orthodb.org/v10?query=38253at1117	anti-sigma regulatory factor
38309at1117	Complete	Anabaena_cylindrica_PCC_7122_1653	1903301	1903831	162.5	130	https://www.orthodb.org/v10?query=38309at1117	Uncharacterized membrane protein
38316at1117	Complete	Anabaena_cylindrica_PCC_7122_1615	1859139	1859747	162.8	141	https://www.orthodb.org/v10?query=38316at1117	5-formyltetrahydrofolate cyclo-ligase
38414at1117	Complete	Anabaena_cylindrica_PCC_7122_120	136817	137731	179.3	193	https://www.orthodb.org/v10?query=38414at1117	Cell division protein FtsQ
38423at1117	Complete	Anabaena_cylindrica_PCC_7122_2615	2981234	2981812	211.3	143	https://www.orthodb.org/v10?query=38423at1117	50S ribosomal protein L10
38505at1117	Complete	Anabaena_cylindrica_PCC_7122_2054	2339964	2340452	189.2	109	https://www.orthodb.org/v10?query=38505at1117	Protein chlororespiratory reduction 6
38516at1117	Complete	Anabaena_cylindrica_PCC_7122_3953	4478295	4478645	173.8	103	https://www.orthodb.org/v10?query=38516at1117	50S ribosomal protein L17
38522at1117	Complete	Anabaena_cylindrica_PCC_7122_2953	3362688	3363242	184.2	143	https://www.orthodb.org/v10?query=38522at1117	shikimate kinase
38677at1117	Complete	Anabaena_cylindrica_PCC_7122_2801	3194354	3194761	145.2	112	https://www.orthodb.org/v10?query=38677at1117	photosystem II protein Psb27
38685at1117	Complete	Anabaena_cylindrica_PCC_7122_5596	6354267	6354728	189.8	110	https://www.orthodb.org/v10?query=38685at1117	ferredoxin
38706at1117	Complete	Anabaena_cylindrica_PCC_7122_2493	2827078	2827461	227.9	109	https://www.orthodb.org/v10?query=38706at1117	30S ribosomal protein S12
39174at1117	Complete	Anabaena_cylindrica_PCC_7122_4138	4652433	4652834	179.1	109	https://www.orthodb.org/v10?query=39174at1117	ribosome-binding factor A
39175at1117	Complete	Anabaena_cylindrica_PCC_7122_4937	5571325	5571726	176.9	108	https://www.orthodb.org/v10?query=39175at1117	chorismate mutase
39179at1117	Complete	Anabaena_cylindrica_PCC_7122_2489	2822308	2822625	176.2	89	https://www.orthodb.org/v10?query=39179at1117	Ribosomal protein S10
39250at1117	Complete	Anabaena_cylindrica_PCC_7122_3538	4013758	4014153	147.3	107	https://www.orthodb.org/v10?query=39250at1117	dihydroneopterin aldolase
39429at1117	Complete	Anabaena_cylindrica_PCC_7122_3536	4011237	4011863	162.2	155	https://www.orthodb.org/v10?query=39429at1117	molecular chaperone DnaJ
39481at1117	Complete	Anabaena_cylindrica_PCC_7122_5163	5827568	5827918	147.4	95	https://www.orthodb.org/v10?query=39481at1117	histidine triad nucleotide-binding protein
39485at1117	Complete	Anabaena_cylindrica_PCC_7122_2829	3217868	3218371	147.5	128	https://www.orthodb.org/v10?query=39485at1117	metal-binding protein
39562at1117	Complete	Anabaena_cylindrica_PCC_7122_4316	4858481	4859044	147.8	115	https://www.orthodb.org/v10?query=39562at1117	molecular chaperone DnaJ
39711at1117	Complete	Anabaena_cylindrica_PCC_7122_530	650384	650878	143.4	108	https://www.orthodb.org/v10?query=39711at1117	ATP synthase epsilon chain
39992at1117	Complete	Anabaena_cylindrica_PCC_7122_30	36544	36873	140.5	91	https://www.orthodb.org/v10?query=39992at1117	ribulose bisphosphate carboxylase small subunit
40079at1117	Complete	Anabaena_cylindrica_PCC_7122_2480	2811615	2811896	145.6	75	https://www.orthodb.org/v10?query=40079at1117	ATP-dependent Clp protease adaptor ClpS
40153at1117	Complete	Anabaena_cylindrica_PCC_7122_4825	5445150	5445602	196.1	129	https://www.orthodb.org/v10?query=40153at1117	3-dehydroquinate dehydratase
40155at1117	Complete	Anabaena_cylindrica_PCC_7122_769	934843	935253	142.8	91	https://www.orthodb.org/v10?query=40155at1117	Protein of unknown function DUF3067
40156at1117	Complete	Anabaena_cylindrica_PCC_7122_4056	4566004	4566465	176.9	107	https://www.orthodb.org/v10?query=40156at1117	Ribosomal silencing factor RsfS
40201at1117	Complete	Anabaena_cylindrica_PCC_7122_779	943123	943551	144.6	96	https://www.orthodb.org/v10?query=40201at1117	NADPH-dependent 7-cyano-7-deazaguanine reductase
40264at1117	Complete	Anabaena_cylindrica_PCC_7122_2825	3215114	3215536	142.1	110	https://www.orthodb.org/v10?query=40264at1117	ribonuclease P protein component
40291at1117	Complete	Anabaena_cylindrica_PCC_7122_4341	4889296	4889673	155.5	103	https://www.orthodb.org/v10?query=40291at1117	DUF1823 domain-containing protein
40337at1117	Complete	Anabaena_cylindrica_PCC_7122_3939	4469512	4469880	165.0	97	https://www.orthodb.org/v10?query=40337at1117	50S ribosomal protein L14
40409at1117	Complete	Anabaena_cylindrica_PCC_7122_4123	4634833	4635423	176.7	150	https://www.orthodb.org/v10?query=40409at1117	membrane protein
40429at1117	Complete	Anabaena_cylindrica_PCC_7122_3033	3443415	3443738	193.2	101	https://www.orthodb.org/v10?query=40429at1117	Protein of unknown function DUF1825
40561at1117	Complete	Anabaena_cylindrica_PCC_7122_509	628433	629044	240.0	155	https://www.orthodb.org/v10?query=40561at1117	NADH:ubiquinone oxidoreductase subunit J
40562at1117	Complete	Anabaena_cylindrica_PCC_7122_2571	2924274	2924717	124.8	87	https://www.orthodb.org/v10?query=40562at1117	resolvase
40588at1117	Complete	Anabaena_cylindrica_PCC_7122_3433	3906444	3906902	171.9	126	https://www.orthodb.org/v10?query=40588at1117	Ribosomal protein L9
40632at1117	Complete	Anabaena_cylindrica_PCC_7122_4610	5204605	5204997	130.2	69	https://www.orthodb.org/v10?query=40632at1117	Protein of unknown function DUF309
40636at1117	Complete	Anabaena_cylindrica_PCC_7122_3934	4467327	4467686	197.7	101	https://www.orthodb.org/v10?query=40636at1117	50S ribosomal protein L22
