# BUSCO version is: 4.1.3 
# The lineage dataset is: nostocales_odb10 (Creation date: 2020-03-06, number of species: 32, number of BUSCOs: 1899)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
12094at1161	Complete	Anabaena_cylindrica_PCC_7122_303	371001	371510	290.5	148	https://www.orthodb.org/v10?query=12094at1161	allophycocyanin subunit beta
12118at1161	Complete	Anabaena_cylindrica_PCC_7122_2829	3217868	3218371	231.9	137	https://www.orthodb.org/v10?query=12118at1161	metal-binding protein
12120at1161	Complete	Anabaena_cylindrica_PCC_7122_5308	5994381	5994983	300.4	172	https://www.orthodb.org/v10?query=12120at1161	dephospho-CoA kinase
12134at1161	Complete	Anabaena_cylindrica_PCC_7122_3734	4259526	4260116	294.9	164	https://www.orthodb.org/v10?query=12134at1161	thiol:disulfide interchange protein
12144at1161	Complete	Anabaena_cylindrica_PCC_7122_2902	3312596	3313207	336.3	186	https://www.orthodb.org/v10?query=12144at1161	Protein of unknown function DUF3318
12145at1161	Complete	Anabaena_cylindrica_PCC_7122_3084	3511020	3511616	281.5	149	https://www.orthodb.org/v10?query=12145at1161	cell division protein SepF
12148at1161	Complete	Anabaena_cylindrica_PCC_7122_4308	4849837	4850418	282.7	160	https://www.orthodb.org/v10?query=12148at1161	Abortive infection protein
12156at1161	Complete	Anabaena_cylindrica_PCC_7122_3362	3823695	3824261	282.5	161	https://www.orthodb.org/v10?query=12156at1161	alanine acetyltransferase
12181at1161	Complete	Anabaena_cylindrica_PCC_7122_4598	5187427	5188101	290.9	179	https://www.orthodb.org/v10?query=12181at1161	K9PGJ4_9CYAN
12185at1161	Complete	Anabaena_cylindrica_PCC_7122_2716	3090202	3090825	282.4	174	https://www.orthodb.org/v10?query=12185at1161	UPF0016 family membrane protein
12199at1161	Complete	Anabaena_cylindrica_PCC_7122_2626	2993071	2993613	249.5	143	https://www.orthodb.org/v10?query=12199at1161	Chromophore lyase CpcS/CpeS
12207at1161	Complete	Anabaena_cylindrica_PCC_7122_4301	4842497	4843198	324.7	218	https://www.orthodb.org/v10?query=12207at1161	K9REC3_9CYAN
12210at1161	Complete	Anabaena_cylindrica_PCC_7122_4173	4686283	4686816	268.3	154	https://www.orthodb.org/v10?query=12210at1161	DNA uptake protein
12217at1161	Complete	Anabaena_cylindrica_PCC_7122_1561	1805936	1806613	315.3	198	https://www.orthodb.org/v10?query=12217at1161	phage shock protein A
12258at1161	Complete	Anabaena_cylindrica_PCC_7122_5593	6351309	6351917	300.4	157	https://www.orthodb.org/v10?query=12258at1161	Protein of unknown function DUF3038
12266at1161	Complete	Anabaena_cylindrica_PCC_7122_3414	3882675	3883475	243.6	137	https://www.orthodb.org/v10?query=12266at1161	L,D-transpeptidase
12267at1161	Complete	Anabaena_cylindrica_PCC_7122_865	1037080	1037619	188.0	137	https://www.orthodb.org/v10?query=12267at1161	prepilin-type N-terminal cleavage/methylation domain-containing protein
12269at1161	Complete	Anabaena_cylindrica_PCC_7122_479	590066	590830	292.9	214	https://www.orthodb.org/v10?query=12269at1161	transferase
12271at1161	Complete	Anabaena_cylindrica_PCC_7122_2640	3003718	3004185	237.9	131	https://www.orthodb.org/v10?query=12271at1161	NUDIX hydrolase
12280at1161	Complete	Anabaena_cylindrica_PCC_7122_219	260566	261123	228.8	149	https://www.orthodb.org/v10?query=12280at1161	DNA-binding protein
12298at1161	Complete	Anabaena_cylindrica_PCC_7122_3826	4363030	4363854	379.4	232	https://www.orthodb.org/v10?query=12298at1161	Primosomal protein
12307at1161	Complete	Anabaena_cylindrica_PCC_7122_4487	5065976	5066539	250.9	161	https://www.orthodb.org/v10?query=12307at1161	nuclease
12309at1161	Complete	Anabaena_cylindrica_PCC_7122_2823	3214288	3214800	277.4	155	https://www.orthodb.org/v10?query=12309at1161	Protein of unknown function DUF2808
12324at1161	Complete	Anabaena_cylindrica_PCC_7122_1993	2279340	2279873	265.9	136	https://www.orthodb.org/v10?query=12324at1161	A0A0S3PKF5_9NOSO
12329at1161	Complete	Anabaena_cylindrica_PCC_7122_69	79231	79725	239.3	124	https://www.orthodb.org/v10?query=12329at1161	Methionine sulfoxide reductase B
12331at1161	Complete	Anabaena_cylindrica_PCC_7122_1421	1661556	1662140	301.0	174	https://www.orthodb.org/v10?query=12331at1161	SUA5/yciO/yrdC domain protein
12332at1161	Complete	Anabaena_cylindrica_PCC_7122_5629	6388066	6388599	286.8	146	https://www.orthodb.org/v10?query=12332at1161	ureidoglycolate hydrolase
12335at1161	Complete	Anabaena_cylindrica_PCC_7122_4321	4862924	4863460	261.9	136	https://www.orthodb.org/v10?query=12335at1161	Ribosomal-protein-alanine acetyltransferase
12343at1161	Complete	Anabaena_cylindrica_PCC_7122_704	836479	836922	249.7	125	https://www.orthodb.org/v10?query=12343at1161	ATPase
12345at1161	Complete	Anabaena_cylindrica_PCC_7122_131	147559	148005	229.7	123	https://www.orthodb.org/v10?query=12345at1161	cyclase
12346at1161	Complete	Anabaena_cylindrica_PCC_7122_2473	2804195	2804755	306.2	164	https://www.orthodb.org/v10?query=12346at1161	A0A0C2QMH8_9CYAN
12366at1161	Complete	Anabaena_cylindrica_PCC_7122_505	624254	624748	200.9	135	https://www.orthodb.org/v10?query=12366at1161	phosphohistidine phosphatase SixA
12368at1161	Complete	Anabaena_cylindrica_PCC_7122_3536	4011237	4011863	273.0	167	https://www.orthodb.org/v10?query=12368at1161	molecular chaperone DnaJ
12373at1161	Complete	Anabaena_cylindrica_PCC_7122_431	526956	527555	289.3	176	https://www.orthodb.org/v10?query=12373at1161	Potassium-transporting ATPase KdpC subunit
12376at1161	Complete	Anabaena_cylindrica_PCC_7122_2308	2590525	2591265	374.6	214	https://www.orthodb.org/v10?query=12376at1161	peptidase M50
12378at1161	Complete	Anabaena_cylindrica_PCC_7122_2509	2849233	2849730	235.9	123	https://www.orthodb.org/v10?query=12378at1161	Acyl-CoA thioester hydrolase, YbgC/YbaW family
12398at1161	Complete	Anabaena_cylindrica_PCC_7122_2657	3021421	3022134	269.5	188	https://www.orthodb.org/v10?query=12398at1161	Protein of unknown function DUF2993
12416at1161	Complete	Anabaena_cylindrica_PCC_7122_972	1148449	1148901	264.0	133	https://www.orthodb.org/v10?query=12416at1161	Protein of unknown function DUF3531
12418at1161	Complete	Anabaena_cylindrica_PCC_7122_3833	4371677	4372180	227.7	130	https://www.orthodb.org/v10?query=12418at1161	Cyclic pyranopterin monophosphate synthase
12433at1161	Complete	Anabaena_cylindrica_PCC_7122_3555	4034360	4034851	276.8	149	https://www.orthodb.org/v10?query=12433at1161	YajQ family cyclic di-GMP-binding protein
12438at1161	Complete	Anabaena_cylindrica_PCC_7122_3577	4062570	4063043	260.3	135	https://www.orthodb.org/v10?query=12438at1161	molybdopterin synthase
12457at1161	Complete	Anabaena_cylindrica_PCC_7122_2690	3061120	3061785	284.9	180	https://www.orthodb.org/v10?query=12457at1161	(Fe-S)-binding protein
12460at1161	Complete	Anabaena_cylindrica_PCC_7122_4055	4565507	4566007	248.3	143	https://www.orthodb.org/v10?query=12460at1161	CGLD27-like
12467at1161	Complete	Anabaena_cylindrica_PCC_7122_4834	5458489	5459067	288.9	165	https://www.orthodb.org/v10?query=12467at1161	response regulator
12471at1161	Complete	Anabaena_cylindrica_PCC_7122_4739	5356059	5356538	276.5	142	https://www.orthodb.org/v10?query=12471at1161	peroxiredoxin
12472at1161	Complete	Anabaena_cylindrica_PCC_7122_4154	4668289	4668777	294.7	153	https://www.orthodb.org/v10?query=12472at1161	K9QCE5_9NOSO
12479at1161	Complete	Anabaena_cylindrica_PCC_7122_2963	3373701	3374150	256.2	134	https://www.orthodb.org/v10?query=12479at1161	Nucleoside diphosphate kinase
12480at1161	Complete	Anabaena_cylindrica_PCC_7122_1872	2120509	2121000	270.7	146	https://www.orthodb.org/v10?query=12480at1161	Cytochrome c-550
12519at1161	Complete	Anabaena_cylindrica_PCC_7122_5140	5798234	5798773	259.0	144	https://www.orthodb.org/v10?query=12519at1161	cytochrome c
12530at1161	Complete	Anabaena_cylindrica_PCC_7122_1479	1720838	1721569	290.6	169	https://www.orthodb.org/v10?query=12530at1161	ribosome maturation factor RimM
12532at1161	Complete	Anabaena_cylindrica_PCC_7122_2228	2511507	2511983	246.5	135	https://www.orthodb.org/v10?query=12532at1161	nitrogen fixation protein
12559at1161	Complete	Anabaena_cylindrica_PCC_7122_5369	6074727	6075332	314.2	168	https://www.orthodb.org/v10?query=12559at1161	molecular chaperone DnaJ
12564at1161	Complete	Anabaena_cylindrica_PCC_7122_1839	2087336	2087968	246.9	154	https://www.orthodb.org/v10?query=12564at1161	Alpha/Beta hydrolase fold
12576at1161	Complete	Anabaena_cylindrica_PCC_7122_1591	1835982	1836497	237.6	132	https://www.orthodb.org/v10?query=12576at1161	molybdenum cofactor biosynthesis protein
12579at1161	Complete	Anabaena_cylindrica_PCC_7122_3955	4479627	4480082	274.1	130	https://www.orthodb.org/v10?query=12579at1161	50S ribosomal protein L13
12580at1161	Complete	Anabaena_cylindrica_PCC_7122_4759	5373214	5373777	250.6	145	https://www.orthodb.org/v10?query=12580at1161	pyridoxamine 5'-phosphate oxidase
12590at1161	Complete	Anabaena_cylindrica_PCC_7122_4782	5397201	5397695	238.6	129	https://www.orthodb.org/v10?query=12590at1161	A0A0D6KRV9_9CYAN
12591at1161	Complete	Anabaena_cylindrica_PCC_7122_919	1095642	1096112	253.7	130	https://www.orthodb.org/v10?query=12591at1161	Protein of unknown function DUF4079
12608at1161	Complete	Anabaena_cylindrica_PCC_7122_1471	1713469	1713969	274.7	142	https://www.orthodb.org/v10?query=12608at1161	DUF2085 domain-containing protein
12611at1161	Complete	Anabaena_cylindrica_PCC_7122_2055	2340928	2341392	257.9	126	https://www.orthodb.org/v10?query=12611at1161	transcriptional repressor
12612at1161	Complete	Anabaena_cylindrica_PCC_7122_1055	1247876	1248373	251.9	137	https://www.orthodb.org/v10?query=12612at1161	chemotaxis protein CheW
12631at1161	Complete	Anabaena_cylindrica_PCC_7122_2071	2357622	2358143	286.6	151	https://www.orthodb.org/v10?query=12631at1161	gamma carbonic anhydrase family protein
12641at1161	Complete	Anabaena_cylindrica_PCC_7122_3396	3866403	3866858	284.8	135	https://www.orthodb.org/v10?query=12641at1161	cupin
12649at1161	Complete	Anabaena_cylindrica_PCC_7122_402	497175	498086	367.5	279	https://www.orthodb.org/v10?query=12649at1161	Ycf66 family protein
12652at1161	Complete	Anabaena_cylindrica_PCC_7122_2955	3364381	3364899	266.8	154	https://www.orthodb.org/v10?query=12652at1161	tetratricopeptide repeat protein
12658at1161	Complete	Anabaena_cylindrica_PCC_7122_3974	4500020	4500535	281.6	135	https://www.orthodb.org/v10?query=12658at1161	beta-hydroxyacyl-ACP dehydratase
12671at1161	Complete	Anabaena_cylindrica_PCC_7122_2754	3137134	3137667	254.0	151	https://www.orthodb.org/v10?query=12671at1161	pyruvate/2-oxoglutarate dehydrogenase complex,dihydrolipoamide dehydrogenase (E3) component
12678at1161	Complete	Anabaena_cylindrica_PCC_7122_3219	3673743	3674198	213.5	121	https://www.orthodb.org/v10?query=12678at1161	tRNA methyltransferase
12695at1161	Complete	Anabaena_cylindrica_PCC_7122_3925	4459865	4460437	283.4	138	https://www.orthodb.org/v10?query=12695at1161	Protein of unknown function DUF3172
12702at1161	Complete	Anabaena_cylindrica_PCC_7122_2342	2640433	2640870	238.1	127	https://www.orthodb.org/v10?query=12702at1161	membrane protein
12704at1161	Complete	Anabaena_cylindrica_PCC_7122_3260	3720912	3721595	291.0	168	https://www.orthodb.org/v10?query=12704at1161	D4TMP6_9CYAN
12706at1161	Complete	Anabaena_cylindrica_PCC_7122_3037	3448164	3448790	241.2	140	https://www.orthodb.org/v10?query=12706at1161	K9QX70_NOSS7
12731at1161	Complete	Anabaena_cylindrica_PCC_7122_3259	3720424	3720879	251.3	135	https://www.orthodb.org/v10?query=12731at1161	acid phosphatase
12753at1161	Complete	Anabaena_cylindrica_PCC_7122_2243	2521106	2521579	268.5	135	https://www.orthodb.org/v10?query=12753at1161	hydrogenase maturation protease
12762at1161	Complete	Anabaena_cylindrica_PCC_7122_2765	3150621	3151055	243.7	118	https://www.orthodb.org/v10?query=12762at1161	lactoylglutathione lyase
12764at1161	Complete	Anabaena_cylindrica_PCC_7122_4325	4867909	4868361	206.7	123	https://www.orthodb.org/v10?query=12764at1161	M1X6P6_9NOST
12771at1161	Complete	Anabaena_cylindrica_PCC_7122_1911	2170258	2170860	312.4	187	https://www.orthodb.org/v10?query=12771at1161	phycocyanobilin lyase
12786at1161	Complete	Anabaena_cylindrica_PCC_7122_4002	4523150	4523569	212.9	118	https://www.orthodb.org/v10?query=12786at1161	photosystem I protein PsaD
12790at1161	Complete	Anabaena_cylindrica_PCC_7122_3431	3902629	3903159	233.3	148	https://www.orthodb.org/v10?query=12790at1161	Peptidyl-prolyl cis-trans isomerase
12791at1161	Complete	Anabaena_cylindrica_PCC_7122_4504	5081847	5082392	292.9	163	https://www.orthodb.org/v10?query=12791at1161	photosystem II oxygen evolving complex protein PsbP
12794at1161	Complete	Anabaena_cylindrica_PCC_7122_437	538532	539026	234.9	130	https://www.orthodb.org/v10?query=12794at1161	N-acetyltransferase
12800at1161	Complete	Anabaena_cylindrica_PCC_7122_2849	3241294	3241755	260.9	136	https://www.orthodb.org/v10?query=12800at1161	Ribosome maturation factor RimP
12801at1161	Complete	Anabaena_cylindrica_PCC_7122_2348	2646053	2646490	218.0	127	https://www.orthodb.org/v10?query=12801at1161	peroxiredoxin
12805at1161	Complete	Anabaena_cylindrica_PCC_7122_2054	2339964	2340452	243.8	134	https://www.orthodb.org/v10?query=12805at1161	Protein chlororespiratory reduction 6
12812at1161	Complete	Anabaena_cylindrica_PCC_7122_4508	5086402	5086881	234.6	128	https://www.orthodb.org/v10?query=12812at1161	YbjN domain-containing protein
12815at1161	Complete	Anabaena_cylindrica_PCC_7122_3928	4462888	4463364	262.4	139	https://www.orthodb.org/v10?query=12815at1161	NAD(P)H-quinone oxidoreductase subunit N
12816at1161	Complete	Anabaena_cylindrica_PCC_7122_2459	2785080	2785565	258.8	135	https://www.orthodb.org/v10?query=12816at1161	tRNA-specific adenosine deaminase
12820at1161	Complete	Anabaena_cylindrica_PCC_7122_3936	4468555	4468980	262.7	124	https://www.orthodb.org/v10?query=12820at1161	50S ribosomal protein L16
12826at1161	Complete	Anabaena_cylindrica_PCC_7122_2739	3121454	3121873	220.5	122	https://www.orthodb.org/v10?query=12826at1161	anti-sigma B factor
12831at1161	Complete	Anabaena_cylindrica_PCC_7122_3945	4472424	4472948	316.1	151	https://www.orthodb.org/v10?query=12831at1161	Ribosomal protein S5
12852at1161	Complete	Anabaena_cylindrica_PCC_7122_5573	6325237	6325722	299.4	149	https://www.orthodb.org/v10?query=12852at1161	allophycocyanin alpha-B subunit apoprotein
12853at1161	Complete	Anabaena_cylindrica_PCC_7122_2073	2359181	2359609	250.0	128	https://www.orthodb.org/v10?query=12853at1161	glyoxalase/bleomycin resistance/dioxygenase family protein
12863at1161	Complete	Anabaena_cylindrica_PCC_7122_1623	1866437	1866961	273.7	149	https://www.orthodb.org/v10?query=12863at1161	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
12877at1161	Complete	Anabaena_cylindrica_PCC_7122_3760	4289807	4290463	190.2	114	https://www.orthodb.org/v10?query=12877at1161	biopolymer transporter ExbD
12881at1161	Complete	Anabaena_cylindrica_PCC_7122_5571	6322787	6323236	261.2	128	https://www.orthodb.org/v10?query=12881at1161	anti-sigma regulatory factor
12896at1161	Complete	Anabaena_cylindrica_PCC_7122_2495	2828193	2828612	238.0	109	https://www.orthodb.org/v10?query=12896at1161	mannose-6-phosphate isomerase
12902at1161	Complete	Anabaena_cylindrica_PCC_7122_367	445217	445822	261.7	146	https://www.orthodb.org/v10?query=12902at1161	nuclease
12904at1161	Complete	Anabaena_cylindrica_PCC_7122_575	702103	702741	262.9	148	https://www.orthodb.org/v10?query=12904at1161	rod shape-determining protein MreD
12912at1161	Complete	Anabaena_cylindrica_PCC_7122_862	1034119	1035120	233.9	225	https://www.orthodb.org/v10?query=12912at1161	prepilin-type N-terminal cleavage/methylation domain-containing protein
12919at1161	Complete	Anabaena_cylindrica_PCC_7122_2492	2826246	2826716	289.1	141	https://www.orthodb.org/v10?query=12919at1161	30S ribosomal protein S7
12921at1161	Complete	Anabaena_cylindrica_PCC_7122_2939	3347506	3347940	236.7	127	https://www.orthodb.org/v10?query=12921at1161	bacterioferritin
12930at1161	Complete	Anabaena_cylindrica_PCC_7122_85	95160	95651	239.5	144	https://www.orthodb.org/v10?query=12930at1161	Tetratricopeptide-like helical domain superfamily
12946at1161	Complete	Anabaena_cylindrica_PCC_7122_5503	6253763	6254233	256.1	141	https://www.orthodb.org/v10?query=12946at1161	signal peptidase II
12949at1161	Complete	Anabaena_cylindrica_PCC_7122_1743	1999118	1999603	284.9	145	https://www.orthodb.org/v10?query=12949at1161	allophycocyanin subunit beta
12954at1161	Complete	Anabaena_cylindrica_PCC_7122_2390	2696373	2696879	225.0	128	https://www.orthodb.org/v10?query=12954at1161	Pentapeptide repeat protein
12963at1161	Complete	Anabaena_cylindrica_PCC_7122_3570	4051555	4051998	217.7	121	https://www.orthodb.org/v10?query=12963at1161	transcriptional regulator
12971at1161	Complete	Anabaena_cylindrica_PCC_7122_2465	2797228	2797809	298.7	165	https://www.orthodb.org/v10?query=12971at1161	K9QCD5_9NOSO
12972at1161	Complete	Anabaena_cylindrica_PCC_7122_4825	5445150	5445602	243.3	136	https://www.orthodb.org/v10?query=12972at1161	3-dehydroquinate dehydratase
12976at1161	Complete	Anabaena_cylindrica_PCC_7122_1930	2195797	2196270	274.7	142	https://www.orthodb.org/v10?query=12976at1161	swarming motility protein
12978at1161	Complete	Anabaena_cylindrica_PCC_7122_1423	1663014	1663481	235.9	121	https://www.orthodb.org/v10?query=12978at1161	N-acetyltransferase
12985at1161	Complete	Anabaena_cylindrica_PCC_7122_2617	2982968	2983393	254.8	129	https://www.orthodb.org/v10?query=12985at1161	50S ribosomal protein L11
12991at1161	Complete	Anabaena_cylindrica_PCC_7122_4451	5021975	5022493	291.3	153	https://www.orthodb.org/v10?query=12991at1161	5-(carboxyamino)imidazole ribonucleotide mutase
12993at1161	Complete	Anabaena_cylindrica_PCC_7122_5596	6354267	6354728	256.0	117	https://www.orthodb.org/v10?query=12993at1161	ferredoxin
12996at1161	Complete	Anabaena_cylindrica_PCC_7122_329	403398	403949	264.4	166	https://www.orthodb.org/v10?query=12996at1161	alkaline phosphatase
12999at1161	Complete	Anabaena_cylindrica_PCC_7122_5025	5677355	5677834	271.0	145	https://www.orthodb.org/v10?query=12999at1161	A0A0D6YBE2_MASLA
13010at1161	Complete	Anabaena_cylindrica_PCC_7122_1498	1749381	1749836	195.6	130	https://www.orthodb.org/v10?query=13010at1161	nitrate reductase associated protein
13011at1161	Complete	Anabaena_cylindrica_PCC_7122_1382	1625014	1625463	243.3	131	https://www.orthodb.org/v10?query=13011at1161	polyketide cyclase
13025at1161	Complete	Anabaena_cylindrica_PCC_7122_254	312606	313073	259.9	134	https://www.orthodb.org/v10?query=13025at1161	SsrA-binding protein
13037at1161	Complete	Anabaena_cylindrica_PCC_7122_2615	2981234	2981812	278.3	155	https://www.orthodb.org/v10?query=13037at1161	50S ribosomal protein L10
13042at1161	Complete	Anabaena_cylindrica_PCC_7122_4626	5220270	5220701	219.8	118	https://www.orthodb.org/v10?query=13042at1161	B2J3B7_NOSP7
13049at1161	Complete	Anabaena_cylindrica_PCC_7122_772	938111	938617	247.7	147	https://www.orthodb.org/v10?query=13049at1161	Pentapeptide repeat protein
13050at1161	Complete	Anabaena_cylindrica_PCC_7122_558	679957	680478	277.0	154	https://www.orthodb.org/v10?query=13050at1161	Photosystem I reaction center subunit XI
13065at1161	Complete	Anabaena_cylindrica_PCC_7122_4397	4949527	4950108	227.4	138	https://www.orthodb.org/v10?query=13065at1161	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
13071at1161	Complete	Anabaena_cylindrica_PCC_7122_2698	3071394	3071852	236.4	130	https://www.orthodb.org/v10?query=13071at1161	phosphoribulokinase
13079at1161	Complete	Anabaena_cylindrica_PCC_7122_271	326931	327455	243.5	128	https://www.orthodb.org/v10?query=13079at1161	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
13080at1161	Complete	Anabaena_cylindrica_PCC_7122_3553	4033227	4033691	227.3	130	https://www.orthodb.org/v10?query=13080at1161	K9RE19_9CYAN
13109at1161	Complete	Anabaena_cylindrica_PCC_7122_3652	4156105	4156587	220.5	119	https://www.orthodb.org/v10?query=13109at1161	Mini-ribonuclease 3
13111at1161	Complete	Anabaena_cylindrica_PCC_7122_2337	2635088	2635507	249.6	130	https://www.orthodb.org/v10?query=13111at1161	TPR repeat-containing protein
13113at1161	Complete	Anabaena_cylindrica_PCC_7122_4798	5413872	5414279	222.3	117	https://www.orthodb.org/v10?query=13113at1161	A0A0C1NC31_9CYAN
13124at1161	Complete	Anabaena_cylindrica_PCC_7122_3956	4480082	4480498	247.2	122	https://www.orthodb.org/v10?query=13124at1161	30S ribosomal protein S9
13129at1161	Complete	Anabaena_cylindrica_PCC_7122_779	943123	943551	257.2	118	https://www.orthodb.org/v10?query=13129at1161	NADPH-dependent 7-cyano-7-deazaguanine reductase
13190at1161	Complete	Anabaena_cylindrica_PCC_7122_2571	2924274	2924717	207.1	112	https://www.orthodb.org/v10?query=13190at1161	resolvase
13193at1161	Complete	Anabaena_cylindrica_PCC_7122_2661	3025779	3026210	264.4	134	https://www.orthodb.org/v10?query=13193at1161	NUDIX hydrolase
13198at1161	Complete	Anabaena_cylindrica_PCC_7122_2284	2564493	2565074	230.7	126	https://www.orthodb.org/v10?query=13198at1161	Transketolase
13209at1161	Complete	Anabaena_cylindrica_PCC_7122_3381	3848817	3849257	234.2	122	https://www.orthodb.org/v10?query=13209at1161	secondary thiamine-phosphate synthase enzyme
13217at1161	Complete	Anabaena_cylindrica_PCC_7122_2533	2871806	2872354	297.6	168	https://www.orthodb.org/v10?query=13217at1161	membrane protein
13231at1161	Complete	Anabaena_cylindrica_PCC_7122_3735	4260162	4260566	253.4	124	https://www.orthodb.org/v10?query=13231at1161	ferredoxin
13244at1161	Complete	Anabaena_cylindrica_PCC_7122_4635	5230892	5231503	227.1	157	https://www.orthodb.org/v10?query=13244at1161	K9QGG1_9NOSO
13251at1161	Complete	Anabaena_cylindrica_PCC_7122_665	804793	805227	223.4	120	https://www.orthodb.org/v10?query=13251at1161	cysteine desufuration protein SufE
13252at1161	Complete	Anabaena_cylindrica_PCC_7122_3946	4472998	4473444	243.8	130	https://www.orthodb.org/v10?query=13252at1161	50S ribosomal protein L15
13273at1161	Complete	Anabaena_cylindrica_PCC_7122_819	986992	987600	225.7	115	https://www.orthodb.org/v10?query=13273at1161	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
13297at1161	Complete	Anabaena_cylindrica_PCC_7122_4417	4979214	4979804	286.6	164	https://www.orthodb.org/v10?query=13297at1161	metal-binding protein
13300at1161	Complete	Anabaena_cylindrica_PCC_7122_1559	1804074	1804619	226.5	148	https://www.orthodb.org/v10?query=13300at1161	RNA-binding protein
13308at1161	Complete	Anabaena_cylindrica_PCC_7122_5077	5724513	5725037	259.9	151	https://www.orthodb.org/v10?query=13308at1161	Tetratricopeptide repeat protein
13323at1161	Complete	Anabaena_cylindrica_PCC_7122_821	989212	989712	261.6	144	https://www.orthodb.org/v10?query=13323at1161	crossover junction endodeoxyribonuclease RuvC
13330at1161	Complete	Anabaena_cylindrica_PCC_7122_2828	3217255	3217794	246.9	145	https://www.orthodb.org/v10?query=13330at1161	RNA-binding protein
13336at1161	Complete	Anabaena_cylindrica_PCC_7122_3495	3965494	3965910	206.5	112	https://www.orthodb.org/v10?query=13336at1161	Protein of unknown function DUF1824
13338at1161	Complete	Anabaena_cylindrica_PCC_7122_4316	4858481	4859044	225.9	119	https://www.orthodb.org/v10?query=13338at1161	molecular chaperone DnaJ
13345at1161	Complete	Anabaena_cylindrica_PCC_7122_5297	5983126	5983515	228.4	115	https://www.orthodb.org/v10?query=13345at1161	K9V138_9CYAN
13350at1161	Complete	Anabaena_cylindrica_PCC_7122_5295	5982077	5982580	262.6	146	https://www.orthodb.org/v10?query=13350at1161	low-complexity protein
13379at1161	Complete	Anabaena_cylindrica_PCC_7122_618	753920	754579	301.7	201	https://www.orthodb.org/v10?query=13379at1161	nucleotide exchange factor GrpE
13385at1161	Complete	Anabaena_cylindrica_PCC_7122_406	501894	502328	261.1	117	https://www.orthodb.org/v10?query=13385at1161	AbrB family transcriptional regulator
13390at1161	Complete	Anabaena_cylindrica_PCC_7122_4879	5503596	5504045	219.4	119	https://www.orthodb.org/v10?query=13390at1161	acetyltransferase
13400at1161	Complete	Anabaena_cylindrica_PCC_7122_3705	4220147	4220620	266.6	135	https://www.orthodb.org/v10?query=13400at1161	crossover junction endodeoxyribonuclease RuvA
13410at1161	Complete	Anabaena_cylindrica_PCC_7122_3660	4167272	4167730	221.2	115	https://www.orthodb.org/v10?query=13410at1161	peptidase
13430at1161	Complete	Anabaena_cylindrica_PCC_7122_50	59837	60301	248.2	138	https://www.orthodb.org/v10?query=13430at1161	A0A0C1QY62_9CYAN
13437at1161	Complete	Anabaena_cylindrica_PCC_7122_4937	5571325	5571726	206.5	109	https://www.orthodb.org/v10?query=13437at1161	chorismate mutase
13440at1161	Complete	Anabaena_cylindrica_PCC_7122_4850	5475590	5476081	234.2	146	https://www.orthodb.org/v10?query=13440at1161	Alpha-mannosidase
13473at1161	Complete	Anabaena_cylindrica_PCC_7122_4056	4566004	4566465	220.0	129	https://www.orthodb.org/v10?query=13473at1161	Ribosomal silencing factor RsfS
13475at1161	Complete	Anabaena_cylindrica_PCC_7122_4684	5295589	5296113	244.8	149	https://www.orthodb.org/v10?query=13475at1161	Endoribonuclease YbeY
13480at1161	Complete	Anabaena_cylindrica_PCC_7122_4875	5501088	5501483	239.7	117	https://www.orthodb.org/v10?query=13480at1161	DNA sulfur modification protein DndE
13482at1161	Complete	Anabaena_cylindrica_PCC_7122_2286	2566509	2567141	279.8	172	https://www.orthodb.org/v10?query=13482at1161	K9QQS1_NOSS7
13484at1161	Complete	Anabaena_cylindrica_PCC_7122_2981	3387299	3387745	283.3	137	https://www.orthodb.org/v10?query=13484at1161	glyoxalase
13509at1161	Complete	Anabaena_cylindrica_PCC_7122_1756	2011224	2011778	271.1	165	https://www.orthodb.org/v10?query=13509at1161	ATP synthase subunit delta
13530at1161	Complete	Anabaena_cylindrica_PCC_7122_457	568330	569055	248.6	180	https://www.orthodb.org/v10?query=13530at1161	A0A0D6YGU7_MASLA
13534at1161	Complete	Anabaena_cylindrica_PCC_7122_3469	3945757	3946149	183.7	109	https://www.orthodb.org/v10?query=13534at1161	Rrf2 family transcriptional regulator
13556at1161	Complete	Anabaena_cylindrica_PCC_7122_5597	6354728	6355114	234.0	118	https://www.orthodb.org/v10?query=13556at1161	Uncharacterised protein family Ycf35
13582at1161	Complete	Anabaena_cylindrica_PCC_7122_2725	3102630	3103034	256.3	124	https://www.orthodb.org/v10?query=13582at1161	response regulator
13585at1161	Complete	Anabaena_cylindrica_PCC_7122_4751	5364559	5365221	177.7	117	https://www.orthodb.org/v10?query=13585at1161	M1WZ91_9NOST
13594at1161	Complete	Anabaena_cylindrica_PCC_7122_2493	2827078	2827461	259.1	116	https://www.orthodb.org/v10?query=13594at1161	30S ribosomal protein S12
